energy_eV,wavelength_nm,alpha_cm1,alpha_m1,n,k,n_raw,k_raw
4.9,253.02857142857138,540073.8828004801,54007388.28004801,1.0582281283306612,1.0874606988715565,1.0442275279449977,1.1123653312280644
4.925000000000001,251.74416243654818,541052.5285844699,54105252.85844699,1.0472495731483276,1.0839011340797435,1.0336373633161937,1.104407397133527
4.95,250.47272727272724,538296.7485310051,53829674.85310051,1.0424382462908988,1.072934060103436,1.0318369857886822,1.0913443843450485
4.9750000000000005,249.21407035175875,537084.1574549727,53708415.74549727,1.0465802351499678,1.0651376383390843,1.0388861647622274,1.0847819888504646
5.0,247.968,541329.064765273,54132906.4765273,1.0506532439641407,1.0681882975638577,1.043377209425745,1.0907850389279528
5.025,246.73432835820893,548649.0347724913,54864903.47724913,1.0430358002348405,1.0772463416375724,1.0337170958293471,1.1018938398093798
5.050000000000001,245.51287128712866,552526.6236304968,55252662.36304968,1.0218531964253752,1.0794892102493463,1.0098670293178638,1.1041768050920502
5.075,244.30344827586205,548495.7806657916,54849578.06657916,0.9962477700533728,1.0663351346252816,0.9822693788084625,1.089708966901146
5.1000000000000005,243.10588235294114,537198.0077407975,53719800.77407975,0.9770127113472499,1.0392515759594028,0.9618835134355894,1.060614394310765
5.125,241.92,521843.9296939724,52184392.96939724,0.969326027837237,1.0046232867312581,0.9540732717230653,1.0234751134328348
5.15,240.74563106796114,505374.6706038343,50537467.06038343,0.9743664840510609,0.968194735186071,0.9603850845503614,0.9845412691333995
5.175000000000001,239.5826086956521,490675.32952622365,49067532.95262236,0.991516692276252,0.935492571356094,0.9801199886066322,0.9501469318301571
5.2,238.43076923076922,480102.83324235806,48010283.324235804,1.0169644122155252,0.9109350227721346,1.008951532185685,0.9253011370898889
5.2250000000000005,237.28995215311002,473982.3280657279,47398232.80657279,1.0463055411862372,0.8950191537151716,1.0417165726075677,0.9108871596664734
5.25,236.16,472171.8582911251,47217185.82911251,1.0775831398400826,0.8873547336142465,1.0753264530814877,0.9063398814444904
5.275,235.04075829383882,475118.4849173669,47511848.49173669,1.1082520953611852,0.8886606252515398,1.1065848191778418,0.9112878041732244
5.300000000000001,233.93207547169806,482078.90142115223,48207890.14211522,1.134209737730772,0.8974261691990635,1.1317713955296314,0.923214488479838
5.325,232.8338028169014,490501.57349468063,49050157.34946806,1.1538043498830355,0.9088187265945908,1.149914745077006,0.9369796801134567
5.3500000000000005,231.74579439252332,498374.07823599555,49837407.823599555,1.169997780146697,0.9190902053379735,1.1644421663983786,0.9488949145645944
5.375,230.66790697674418,505875.73055725143,50587573.05572514,1.1866216089714345,0.928585398807216,1.1795649673741604,0.9594399471860676
5.4,229.59999999999997,514342.7911388368,51434279.11388368,1.205771295163457,0.9397565728635051,1.1977518780776761,0.9715536842802875
5.425000000000001,228.54193548387093,525916.2337769505,52591623.377695054,1.2280497143052704,0.956474307446497,1.2192730219164354,0.9899852029062034
5.45,227.49357798165136,543617.6329406783,54361763.29406783,1.2503577406799204,0.9841323486595671,1.2397322063071017,1.0202330338481862
5.4750000000000005,226.45479452054792,568737.7987973449,56873779.879734494,1.263361501467377,1.0249069632849166,1.2488962408096909,1.0630652944709378
5.5,225.42545454545453,596825.8731161563,59682587.31161563,1.2567088970951745,1.0706349760951066,1.2373300014808564,1.1084868211055177
5.525,224.40542986425336,618997.156090597,61899715.60905971,1.2308777114912917,1.1053831646293695,1.2078485594529842,1.1403927580323585
5.550000000000001,223.39459459459457,629668.530549301,62966853.0549301,1.2000057001876572,1.1193746827952074,1.1759626669546466,1.1509549053160537
5.575,222.3928251121076,631673.2166282558,63167321.66282558,1.1802854719899827,1.1179028559721171,1.1571063808746553,1.1474703380309415
5.6000000000000005,221.39999999999998,633285.6698898134,63328566.988981344,1.1773325849163807,1.1157531158396496,1.1552498829309066,1.1453461450635234
5.625,220.416,641710.3098901358,64171030.989013575,1.1850099076264606,1.1255711799672523,1.1627974862361568,1.156840306177618
5.65,219.44070796460173,660173.4243439215,66017342.43439215,1.1915069754854837,1.1528321094723923,1.1667146741404446,1.1861764754262512
5.675000000000001,218.47400881057266,687279.6332556744,68727963.32556744,1.1830607930404147,1.1948794248916588,1.1531885674831588,1.228313425870558
5.7,217.51578947368418,715596.8420585316,71559684.20585316,1.1491844526678234,1.238654070454477,1.1141049191437284,1.268293251129349
5.7250000000000005,216.56593886462878,733892.0129019414,73389201.29019414,1.092505312757492,1.264774627514068,1.0553518912640603,1.2877970004603336
5.75,215.62434782608693,735721.9123782304,73572191.23782304,1.0302542958641474,1.2624155077257764,0.9949573396842081,1.279214644925345
5.775,214.69090909090906,723921.4575519892,72392145.75519893,0.979662337605907,1.2367899157591278,0.9484107787924665,1.2497635797740838
5.800000000000001,213.76551724137926,705280.5048386966,70528050.48386966,0.9481383982366048,1.199748899649703,0.9213026028041286,1.211460270059922
5.825,212.8480686695279,686466.7773411095,68646677.73411095,0.935938280487173,1.1627331873139626,0.9125768332101302,1.1752133748863776
5.8500000000000005,211.9384615384615,673016.2448957639,67301624.4895764,0.9371487243106306,1.135079174100662,0.9154359988488526,1.1491283949099838
5.875,211.03659574468082,666518.2883542023,66651828.83542023,0.9416640841712706,1.1193365210776058,0.9200877851743828,1.134127652615481
5.9,210.1423728813559,664097.9513172646,66409795.13172646,0.9420693756332318,1.1105461307419817,0.9206098094808225,1.1244905163283132
5.925000000000001,209.2556962025316,661253.7377193433,66125373.77193433,0.9374797262221349,1.1011240788746415,0.9176050447590337,1.1133204921168147
5.95,208.37647058823526,655027.9963845582,65502799.638455816,0.9333224452618504,1.0861739210778167,0.9169143565636126,1.097276144492563
5.9750000000000005,207.50460251046022,646763.9672617036,64676396.72617035,0.9368083615515737,1.067983102054027,0.9248981103238988,1.0799094936524618
6.0,206.64,640958.0325049864,64095803.25049864,0.9499007144775055,1.053985942678969,0.9422379288929774,1.0689388732030132
